Age,Gender,Education Level,Years of Experience,Salary
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
26,Male,Bachelor's,2,55000
31,Female,PhD,8,140000
29,Male,Bachelor's,4,70000
33,Female,Master's,9,130000
27,Male,Bachelor's,3,80000
36,Female,PhD,12,170000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,90000
34,Male,PhD,11,160000
28,Female,Bachelor's,3,60000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
37,Male,Master's,14,190000
39,Female,Bachelor's,16,200000
29,Female,Bachelor's,4,65000
34,Male,Master's,9,125000
28,Female,Bachelor's,3,70000
31,Male,PhD,7,110000
37,Female,Bachelor's,12,160000
30,Male,Bachelor's,4,75000
33,Female,Master's,8,120000
27,Male,Bachelor's,2,50000
30,Female,Bachelor's,5,85000
36,Male,PhD,11,155000
28,Male,Bachelor's,3,70000
32,Female,Bachelor's,8,115000
29,Male,Master's,5,95000
25,Female,Bachelor's,0,40000
31,Male,Bachelor's,6,115000
35,Female,PhD,12,175000
28,Male,Bachelor's,3,70000
33,Female,Master's,9,135000
29,Male,Bachelor's,4,75000
25,Female,High School,1,30000
36,Male,PhD,13,185000
40,Female,Bachelor's,15,210000
27,Male,Bachelor's,1,45000
32,Female,PhD,9,145000
28,Male,Bachelor's,3,70000
32,Female,Bachelor's,7,120000
24,Male,High School,0,28000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
26,Female,Master's,2,75000
39,Male,PhD,14,185000
32,Female,Bachelor's,7,120000
28,Male,Bachelor's,3,60000
35,Female,Master's,10,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,8,135000
27,Male,Bachelor's,2,70000
36,Female,PhD,12,175000
24,Male,High School,0,28000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
33,Female,Master's,9,135000
27,Male,Bachelor's,3,80000
36,Female,PhD,13,185000
25,Male,Bachelor's,1,60000
30,Female,Bachelor's,5,95000
34,Male,PhD,12,170000
28,Female,Bachelor's,3,65000
32,Male,Bachelor's,7,120000
24,Female,High School,0,25000
38,Male,Master's,14,195000
40,Female,Bachelor's,16,215000
27,Male,Bachelor's,2,55000
32,Female,PhD,9,145000
29,Male,Bachelor's,4,75000
29,Male,Bachelor's,2,45000
45,Female,Master's,8,80000
37,Male,PhD,7,90000
23,Female,High School,1,35000
41,Male,Bachelor's,12,120000
26,Female,Bachelor's,4,60000
33,Male,Master's,5,70000
28,Female,High School,3,40000
50,Male,PhD,15,150000
35,Female,Bachelor's,2,35000
42,Male,Master's,13,130000
27,Female,Bachelor's,1,35000
48,Male,PhD,18,180000
31,Female,High School,4,60000
36,Male,Bachelor's,6,75000
25,Female,Master's,3,50000
39,Male,PhD,10,100000
30,Female,High School,2,40000
44,Male,Bachelor's,11,110000
29,Female,Master's,4,55000
47,Male,PhD,17,170000
32,Female,Bachelor's,3,40000
38,Male,Master's,9,95000
24,Female,High School,1,35000
40,Male,PhD,14,140000
34,Female,Bachelor's,5,70000
26,Male,Master's,3,50000
31,Female,PhD,6,75000
27,Male,High School,2,40000
43,Female,Bachelor's,12,120000
28,Male,Master's,2,40000
46,Female,PhD,16,160000
33,Male,Bachelor's,4,55000
39,Female,Master's,10,100000
25,Male,High School,1,35000
41,Female,Bachelor's,8,80000
35,Male,PhD,7,90000
23,Female,Bachelor's,1,35000
42,Male,Master's,13,130000
26,Female,Bachelor's,4,60000
32,Male,Master's,5,70000
27,Female,High School,3,40000
50,Male,PhD,15,150000
36,Female,Bachelor's,2,35000
48,Male,Master's,18,180000
31,Female,High School,2,40000
29,Male,Bachelor's,6,75000
45,Female,PhD,12,120000
25,Male,Master's,3,50000
37,Female,Bachelor's,7,90000
23,Male,High School,1,35000
41,Female,Bachelor's,11,110000
26,Male,Master's,3,45000
33,Female,PhD,5,70000
28,Male,Bachelor's,1,30000
42,Female,Master's,13,130000
27,Male,High School,4,60000
50,Female,Bachelor's,15,150000
35,Male,PhD,8,80000
24,Female,Bachelor's,1,35000
46,Male,Master's,16,160000
29,Female,High School,2,40000
47,Male,PhD,17,170000
31,Female,Bachelor's,3,40000
38,Male,Master's,9,95000
25,Female,High School,1,35000
39,Male,Bachelor's,10,100000
33,Female,PhD,5,70000
27,Male,Master's,3,50000
43,Female,Bachelor's,12,120000
28,Male,High School,2,40000
31,Male,Bachelor's,3,50000
46,Female,Master's,14,140000
27,Male,High School,2,40000
38,Female,Bachelor's,10,100000
24,Male,PhD,1,30000
33,Female,Master's,6,75000
29,Male,High School,2,40000
50,Female,Bachelor's,18,180000
35,Male,PhD,8,80000
23,Female,Bachelor's,1,35000
41,Male,Master's,12,120000
26,Female,High School,3,45000
32,Male,Bachelor's,7,90000
27,Female,PhD,4,55000
43,Male,Master's,16,160000
28,Female,Bachelor's,2,40000
47,Male,PhD,17,170000
31,Female,High School,3,40000
38,Male,Master's,9,95000
25,Female,High School,1,35000
39,Male,Bachelor's,11,110000
33,Female,PhD,6,75000
27,Male,Master's,3,50000
43,Female,Bachelor's,12,120000
28,Male,High School,2,40000
50,Female,Master's,15,150000
36,Male,Bachelor's,5,70000
48,Female,PhD,19,190000
31,Male,High School,3,40000
29,Female,Bachelor's,6,75000
45,Male,Master's,14,140000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,8,80000
23,Male,Bachelor's,1,35000
42,Female,Master's,13,130000
26,Male,High School,2,40000
32,Female,Bachelor's,7,90000
27,Male,PhD,4,55000
50,Female,Master's,18,180000
36,Male,Bachelor's,3,45000
48,Female,PhD,19,190000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
37,Male,Master's,11,110000
26,Female,Bachelor's,2,40000
42,Male,PhD,15,150000
33,Female,High School,4,55000
29,Male,Bachelor's,5,70000
45,Female,Master's,16,160000
24,Male,High School,1,35000
39,Female,Bachelor's,10,100000
31,Male,PhD,7,90000
27,Female,Master's,3,50000
43,Male,Bachelor's,14,140000
28,Female,High School,2,40000
50,Male,PhD,18,180000
35,Female,Bachelor's,7,90000
23,Male,Bachelor's,1,35000
41,Female,Master's,12,120000
26,Male,High School,3,45000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,18,180000
36,Male,Bachelor's,6,75000
48,Female,PhD,19,190000
31,Male,High School,3,40000
29,Female,Bachelor's,5,70000
45,Male,Master's,15,150000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,8,80000
23,Male,Bachelor's,1,35000
42,Female,Master's,13,130000
26,Male,High School,2,40000
32,Female,Bachelor's,7,90000
27,Male,PhD,4,55000
50,Female,Master's,18,180000
36,Male,Bachelor's,3,45000
48,Female,PhD,19,190000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
41,Male,Bachelor's,12,120000
35,Female,PhD,9,95000
23,Male,Bachelor's,1,35000
42,Female,Master's,14,140000
26,Male,High School,2,40000
32,Female,Bachelor's,8,80000
27,Male,PhD,4,55000
50,Female,Master's,19,190000
36,Male,Bachelor's,6,75000
48,Female,PhD,17,170000
31,Male,High School,3,50000
29,Female,Bachelor's,4,55000
45,Male,Master's,13,130000
25,Female,High School,1,35000
38,Male,Master's,12,120000
27,Female,Bachelor's,3,45000
43,Male,PhD,16,160000
34,Female,High School,5,70000
30,Male,Bachelor's,6,75000
46,Female,Master's,17,170000
25,Male,High School,1,35000
40,Female,Bachelor's,11,110000
32,Male,PhD,8,80000
28,Female,Master's,4,55000
44,Male,Bachelor's,15,150000
29,Female,High School,2,40000
51,Male,PhD,19,190000
36,Female,Bachelor's,8,80000
24,Male,Bachelor's,1,35000
42,Female,Master's,13,130000
27,Male,High School,3,45000
33,Female,Bachelor's,7,90000
28,Male,PhD,4,55000
51,Female,Master's,19,190000
37,Male,Bachelor's,7,90000
49,Female,PhD,20,200000
32,Male,High School,3,40000
30,Female,Bachelor's,5,70000
46,Male,Master's,16,160000
26,Female,High School,1,35000
42,Male,Bachelor's,13,130000
36,Female,PhD,9,95000
24,Male,Bachelor's,1,35000
43,Female,Master's,14,140000
27,Male,High School,2,40000
33,Female,Bachelor's,7,90000
28,Male,PhD,4,55000
51,Female,Master's,19,190000
37,Male,Bachelor's,6,75000
49,Female,PhD,20,200000
32,Male,High School,3,50000
30,Female,Bachelor's,4,55000
46,Male,Master's,14,140000
26,Female,High School,1,35000
42,Male,Bachelor's,13,130000
36,Female,PhD,10,100000
24,Male,Bachelor's,1,35000
43,Female,Master's,15,150000
27,Male,High School,2,40000
33,Female,Bachelor's,8,80000
28,Male,PhD,4,55000
51,Female,Master's,19,190000
37,Male,Bachelor's,7,90000
49,Female,PhD,20,200000
32,Male,High School,3,40000
30,Female,Bachelor's,5,70000
46,Male,Master's,16,160000
26,Female,High School,1,35000
42,Male,Bachelor's,13,130000
36,Female,PhD,9,95000
24,Male,Bachelor's,1,35000
43,Female,Master's,14,140000
27,Male,High School,2,40000
33,Female,Bachelor's,7,90000
28,Male,PhD,4,55000
51,Female,Master's,19,190000
37,Male,Bachelor's,6,75000
49,Female,PhD,20,200000
32,Male,High School,3,50000
30,Female,Bachelor's,4,55000
46,Male,Master's,14,140000
26,Female,High School,1,35000
42,Male,Bachelor's,13,130000
36,Female,PhD,10,100000
24,Male,Bachelor's,1,35000
43,Female,Master's,15,150000
27,Male,High School,2,40000
33,Female,Bachelor's,8,80000
28,Male,PhD,4,55000
51,Female,Master's,19,190000
37,Male,Bachelor's,7,90000
49,Female,PhD,20,200000
32,Male,High School,3,40000
30,Female,Bachelor's,5,70000
46,Male,Master's,16,160000
26,Female,High School,1,35000
42,Male,Bachelor's,13,130000
36,Female,PhD,9,95000
24,Male,Bachelor's,1,35000
43,Female,Master's,14,140000
27,Male,High School,2,40000
33,Female,Bachelor's,7,90000
28,Male,PhD,4,55000
51,Female,Master's,19,190000
37,Male,Bachelor's,6,75000
49,Female,PhD,20,200000
32,Male,High School,3,50000
